MakeValue|ModelValue|ModelGroup|Model_Description|MotorType|SumInsured|ClaimTypeValue|CC|Seat|Weight|AgeDriver|AgeCar|AgeCarMax|BasePremium|MainPremium|EndorsePremium01|EndorsePremium02|EndorsePremium03|DriverDiscountRate|DriverDiscount|GroupDiscountRate|GroupDiscountAmt|HistoryDiscountRate|HistoryDiscountAmt|OtherDiscountRate|OtherDiscountAmt|PlusPremium1|PlusPremium2|NetPremium|Stamp|VAT|TotalPremium|DeductAmt|FIRE&THEFT|TPPI_P|TPPI_C|TPPD|Bail Bond|PA_Driver|PA_Passengers|MED|CommissionRate|PromotionDiscountRate|PromotionDiscountAmt|PromotionEffectiveDate|PromotionExpiryDate|CarGroup|ProductType
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LS Man 5sp RWD 2.5DCT (NGV)|320|270000|01|2500|3|3000||9|12||||||||||||||||13962.00|56.00|981.26|15000.00||270000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Single Cab Man 5sp RWD 2.5DCT|320|200000|01|2500|3|3000||9|12||||||||||||||||13962.00|56.00|981.26|15000.00||200000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Single Cab Man 5sp RWD 2.5DCT (NGV)|320|250000|01|2500|3|3000||9|12||||||||||||||||13962.00|56.00|981.26|15000.00||250000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LS Man 5sp RWD 2.5DCT|320|210000|01|2500|3|3000||9|12||||||||||||||||13962.00|56.00|981.26|15000.00||210000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LS Man 5sp RWD 2.5DCT (NGV)|320|270000|01|2500|3|3000||9|12||||||||||||||||13962.00|56.00|981.26|15000.00||270000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LS1 Man 5sp RWD 2.5DCT|320|220000|01|2500|3|3000||9|12||||||||||||||||13962.00|56.00|981.26|15000.00||220000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LS1 Man 5sp RWD 2.5DCT (NGV)|320|270000|01|2500|3|3000||9|12||||||||||||||||13962.00|56.00|981.26|15000.00||270000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LT Man 5sp RWD 2.5DCT|320|240000|01|2500|3|3000||9|12||||||||||||||||13962.00|56.00|981.26|15000.00||240000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LT Man 5sp RWD 2.5DCT (NGV)|320|300000|01|2500|3|3000||9|12||||||||||||||||13962.00|56.00|981.26|15000.00||300000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab Z71 Auto 4sp 4WD 3.0DCT|320|320000|01|3000|3|3000||9|12||||||||||||||||14893.00|60.00|1046.71|16000.00||320000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab Z71 Man 5sp 4WD 2.5DCT|320|290000|01|2500|3|3000||9|12||||||||||||||||13962.00|56.00|981.26|15000.00||290000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab Z71 Man 5sp 4WD 3.0DCT|320|300000|01|3000|3|3000||9|12||||||||||||||||13962.00|56.00|981.26|15000.00||300000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab Z71 Man 5sp RWD 2.5DCT|320|270000|01|2500|3|3000||9|12||||||||||||||||13962.00|56.00|981.26|15000.00||270000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab Z71 Man 5sp RWD 3.0DCT|320|280000|01|3000|3|3000||9|12||||||||||||||||13962.00|56.00|981.26|15000.00||280000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab Z71 Man 5sp RWD 2.5DCT (N.AB,N.ABS)|320|260000|01|2500|3|3000||9|12||||||||||||||||13962.00|56.00|981.26|15000.00||260000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LT1 Auto 4sp RWD 3.0DCT|320|280000|01|3000|3|3000||9|12||||||||||||||||13962.00|56.00|981.26|15000.00||280000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LS2 Sport Man 5sp RWD 2.5DCT|320|220000|01|2500|3|3000||9|12||||||||||||||||13962.00|56.00|981.26|15000.00||220000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab Z71 Sport Man 5sp RWD 2.5DCT|320|280000|01|2500|3|3000||9|12||||||||||||||||13962.00|56.00|981.26|15000.00||280000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Single Cab Man 5sp RWD 2.5DCT|320|200000|01|2500|3|3000||8|12||||||||||||||||13962.00|56.00|981.26|15000.00||200000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Single Cab Man 5sp RWD 2.5DCT (NGV)|320|260000|01|2500|3|3000||8|12||||||||||||||||13962.00|56.00|981.26|15000.00||260000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LS Man 5sp RWD 2.5DCT|320|220000|01|2500|3|3000||8|12||||||||||||||||13962.00|56.00|981.26|15000.00||220000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LS Man 5sp RWD 2.5DCT (NGV)|320|280000|01|2500|3|3000||8|12||||||||||||||||13962.00|56.00|981.26|15000.00||280000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LS1 Man 5sp RWD 2.5DCT|320|220000|01|2500|3|3000||8|12||||||||||||||||13962.00|56.00|981.26|15000.00||220000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LS1 Man 5sp RWD 2.5DCT (NGV)|320|280000|01|2500|3|3000||8|12||||||||||||||||13962.00|56.00|981.26|15000.00||280000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LS2 Sport Man 5sp RWD 2.5DCT|320|230000|01|2500|3|3000||8|12||||||||||||||||13962.00|56.00|981.26|15000.00||230000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LT Man 5sp RWD 2.5DCT|320|250000|01|2500|3|3000||8|12||||||||||||||||13962.00|56.00|981.26|15000.00||250000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LT Man 5sp RWD 2.5DCT (NGV)|320|310000|01|2500|3|3000||8|12||||||||||||||||14893.00|60.00|1046.71|16000.00||310000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LT1 Auto 4sp RWD 3.0DCT|320|290000|01|3000|3|3000||8|12||||||||||||||||13962.00|56.00|981.26|15000.00||290000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab Z71 Man 5sp RWD 2.5DCT (N.AB,N.ABS)|320|270000|01|2500|3|3000||8|12||||||||||||||||13962.00|56.00|981.26|15000.00||270000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab Z71 Man 5sp RWD 2.5DCT|320|280000|01|2500|3|3000||8|12||||||||||||||||13962.00|56.00|981.26|15000.00||280000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab Z71 Sport Man 5sp RWD 2.5DCT|320|290000|01|2500|3|3000||8|12||||||||||||||||13962.00|56.00|981.26|15000.00||290000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab Z71 Man 5sp RWD 3.0DCT|320|300000|01|3000|3|3000||8|12||||||||||||||||13962.00|56.00|981.26|15000.00||300000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab Z71 Man 5sp 4WD 2.5DCT|320|300000|01|2500|3|3000||8|12||||||||||||||||13962.00|56.00|981.26|15000.00||300000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab Z71 Man 5sp 4WD 3.0DCT|320|320000|01|3000|3|3000||8|12||||||||||||||||14893.00|60.00|1046.71|16000.00||320000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab Z71 Auto 4sp 4WD 3.0DCT|320|330000|01|3000|3|3000||8|12||||||||||||||||14893.00|60.00|1046.71|16000.00||330000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Single Cab LS Man 5sp RWD 2.5DCT|320|220000|01|2500|3|3000||8|12||||||||||||||||13962.00|56.00|981.26|15000.00||220000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LTZ Z71 Man 5sp 4WD 2.8DCT|320|360000|01|2800|3|3000||8|12||||||||||||||||14893.00|60.00|1046.71|16000.00||360000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LTZ Z71 Man 5sp RWD 2.8DCT|320|330000|01|2800|3|3000||8|12||||||||||||||||14893.00|60.00|1046.71|16000.00||330000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LT Z71 Auto 5sp RWD 2.8DCT|320|320000|01|2800|3|3000||8|12||||||||||||||||14893.00|60.00|1046.71|16000.00||320000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LT Z71 Man 5sp 4WD 2.8DCT|320|320000|01|2800|3|3000||8|12||||||||||||||||14893.00|60.00|1046.71|16000.00||320000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LTZ Man 5sp RWD 2.5DCT|320|300000|01|2500|3|3000||8|12||||||||||||||||13962.00|56.00|981.26|15000.00||300000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LTZ Man 5sp RWD 2.8DCT|320|310000|01|2800|3|3000||8|12||||||||||||||||14893.00|60.00|1046.71|16000.00||310000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LT Z71 Man 5sp 4WD 2.5DCT|320|300000|01|2500|3|3000||8|12||||||||||||||||13962.00|56.00|981.26|15000.00||300000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LT Z71 Man 5sp RWD 2.5DCT|320|290000|01|2500|3|3000||8|12||||||||||||||||13962.00|56.00|981.26|15000.00||290000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LT Z71 Man 5sp RWD 2.8DCT|320|300000|01|2800|3|3000||8|12||||||||||||||||13962.00|56.00|981.26|15000.00||300000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LT Man 5sp RWD 2.5DCT|320|270000|01|2500|3|3000||8|12||||||||||||||||13962.00|56.00|981.26|15000.00||270000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LS1 Man 5sp RWD 2.5DCT|320|250000|01|2500|3|3000||8|12||||||||||||||||13962.00|56.00|981.26|15000.00||250000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LS Man 5sp RWD 2.5DCT|320|240000|01|2500|3|3000||8|12||||||||||||||||13962.00|56.00|981.26|15000.00||240000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Single Cab LS Man 5sp RWD 2.5DCT|320|250000|01|2500|3|3000||7|12||||||||||||||||13962.00|56.00|981.26|15000.00||250000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LTZ Z71 Man 5sp 4WD 2.8DCT|320|380000|01|2800|3|3000||7|12||||||||||||||||14893.00|60.00|1046.71|16000.00||380000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LTZ Z71 Man 5sp RWD 2.8DCT|320|350000|01|2800|3|3000||7|12||||||||||||||||14893.00|60.00|1046.71|16000.00||350000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LT Z71 Auto 5sp RWD 2.8DCT|320|340000|01|2800|3|3000||7|12||||||||||||||||14893.00|60.00|1046.71|16000.00||340000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LT Z71 Man 5sp 4WD 2.8DCT|320|340000|01|2800|3|3000||7|12||||||||||||||||14893.00|60.00|1046.71|16000.00||340000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LTZ Man 5sp RWD 2.5DCT|320|320000|01|2500|3|3000||7|12||||||||||||||||14893.00|60.00|1046.71|16000.00||320000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LTZ Man 5sp RWD 2.8DCT|320|330000|01|2800|3|3000||7|12||||||||||||||||14893.00|60.00|1046.71|16000.00||330000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LT Z71 Man 5sp 4WD 2.5DCT|320|320000|01|2500|3|3000||7|12||||||||||||||||14893.00|60.00|1046.71|16000.00||320000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LT Z71 Man 5sp RWD 2.5DCT|320|300000|01|2500|3|3000||7|12||||||||||||||||13962.00|56.00|981.26|15000.00||300000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LT Z71 Man 5sp RWD 2.8DCT|320|320000|01|2800|3|3000||7|12||||||||||||||||14893.00|60.00|1046.71|16000.00||320000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LT Man 5sp RWD 2.5DCT|320|290000|01|2500|3|3000||7|12||||||||||||||||13962.00|56.00|981.26|15000.00||290000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LS1 Man 5sp RWD 2.5DCT|320|260000|01|2500|3|3000||7|12||||||||||||||||13962.00|56.00|981.26|15000.00||260000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LS Man 5sp RWD 2.5DCT|320|260000|01|2500|3|3000||7|12||||||||||||||||13962.00|56.00|981.26|15000.00||260000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Single Cab LS Man 5sp RWD 2.5DCT|320|270000|01|2500|3|3000||6|12||||||||||||||||13962.00|56.00|981.26|15000.00||270000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LS Man 5sp RWD 2.5DCT|320|280000|01|2500|3|3000||6|12||||||||||||||||13962.00|56.00|981.26|15000.00||280000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LS1 Man 5sp RWD 2.5DCT|320|280000|01|2500|3|3000||6|12||||||||||||||||13962.00|56.00|981.26|15000.00||280000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LT Man 5sp RWD 2.5DCT|320|310000|01|2500|3|3000||6|12||||||||||||||||14893.00|60.00|1046.71|16000.00||310000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LTZ Man 5sp RWD 2.5DCT|320|340000|01|2500|3|3000||6|12||||||||||||||||14893.00|60.00|1046.71|16000.00||340000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LT Z71 Man 5sp RWD 2.5DCT|320|330000|01|2500|3|3000||6|12||||||||||||||||14893.00|60.00|1046.71|16000.00||330000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LTZ Man 5sp RWD 2.8DCT|320|350000|01|2800|3|3000||6|12||||||||||||||||14893.00|60.00|1046.71|16000.00||350000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LT Z71 Man 5sp RWD 2.8DCT|320|340000|01|2800|3|3000||6|12||||||||||||||||14893.00|60.00|1046.71|16000.00||340000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LTZ Z71 Man 5sp RWD 2.8DCT|320|370000|01|2800|3|3000||6|12||||||||||||||||14893.00|60.00|1046.71|16000.00||370000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LT Z71 Auto 5sp RWD 2.8DCT|320|370000|01|2800|3|3000||6|12||||||||||||||||14893.00|60.00|1046.71|16000.00||370000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LT Z71 Man 5sp 4WD 2.5DCT|320|350000|01|2500|3|3000||6|12||||||||||||||||14893.00|60.00|1046.71|16000.00||350000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LT Z71 Man 5sp 4WD 2.8DCT|320|370000|01|2800|3|3000||6|12||||||||||||||||14893.00|60.00|1046.71|16000.00||370000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LTZ Z71 Man 5sp 4WD 2.8DCT|320|400000|01|2800|3|3000||6|12||||||||||||||||14893.00|60.00|1046.71|16000.00||400000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Single Cab LS Man 6sp RWD 2.5DCT|320|270000|01|2500|3|3000||6|12||||||||||||||||13962.00|56.00|981.26|15000.00||270000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LS1 Man 6sp RWD 2.5DCT|320|290000|01|2500|3|3000||6|12||||||||||||||||13962.00|56.00|981.26|15000.00||290000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LT Z71 Man 6sp RWD 2.5DCT|320|330000|01|2500|3|3000||6|12||||||||||||||||14893.00|60.00|1046.71|16000.00||330000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LTZ Z71 Man 6sp RWD 2.8DCT|320|380000|01|2800|3|3000||6|12||||||||||||||||14893.00|60.00|1046.71|16000.00||380000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LT Z71 Man 6sp 4WD 2.5DCT|320|350000|01|2500|3|3000||6|12||||||||||||||||14893.00|60.00|1046.71|16000.00||350000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LTZ Z71 Man 6sp 4WD 2.8DCT|320|410000|01|2800|3|3000||6|12||||||||||||||||17686.00|71.00|1242.99|19000.00||410000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LT Man 6sp RWD 2.5DCT|320|310000|01|2500|3|3000||6|12||||||||||||||||14893.00|60.00|1046.71|16000.00||310000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Single Cab LS Man 6sp RWD 2.5DCT|320|290000|01|2500|3|3000||5|12||||||||||||||||13962.00|56.00|981.26|15000.00||290000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LS1 Man 6sp RWD 2.5DCT|320|310000|01|2500|3|3000||5|12||||||||||||||||14893.00|60.00|1046.71|16000.00||310000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LT Man 6sp RWD 2.5DCT|320|330000|01|2500|3|3000||5|12||||||||||||||||14893.00|60.00|1046.71|16000.00||330000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LT Z71 Man 6sp 4WD 2.5DCT|320|380000|01|2500|3|3000||5|12||||||||||||||||14893.00|60.00|1046.71|16000.00||380000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LT Z71 Man 6sp RWD 2.5DCT|320|350000|01|2500|3|3000||5|12||||||||||||||||14893.00|60.00|1046.71|16000.00||350000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LTZ Z71 Man 6sp 4WD 2.8DCT|320|440000|01|2800|3|3000||5|12||||||||||||||||17686.00|71.00|1242.99|19000.00||440000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LTZ Z71 Man 6sp RWD 2.8DCT|320|410000|01|2800|3|3000||5|12||||||||||||||||17686.00|71.00|1242.99|19000.00||410000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Single Cab LS Man 6sp RWD 2.5DCT|320|310000|01|2500|3|3000||4|12||||||||||||||||14893.00|60.00|1046.71|16000.00||310000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
